,search_city,business_name,rating,food_tags,first_review_date,last_review_date,review_num,address,city,state,street,zip5
68,Chicago,Rice Thai Cafe,3.0,Thai,8/21/2007,6/19/2020,162.0,"6744 N Sheridan Rd,Chicago, IL 60626",Chicago,IL,6744 N Sheridan Rd,60626
69,Chicago,Simple Delights,3.0,Filipino/Bakeries/Bubble Tea,6/2/2009,6/5/2020,32.0,"6255 N McCormick Rd,Chicago, IL 60659",Chicago,IL,6255 N McCormick Rd,60659
70,Chicago,Mitsuwa Marketplace,4.0,Japanese/Sushi Bars/International Grocery,10/4/2005,10/26/2020,1151.0,"100 E Algonquin Rd,Arlington Heights, IL 60005",Arlington Heights,IL,100 E Algonquin Rd,60005
71,Chicago,Imperial Lamian,4.0,Dim Sum/Noodles/Cocktail Bars,2/28/2016,10/25/2020,1335.0,"6 W Hubbard St,Chicago, IL 60654",Chicago,IL,6 W Hubbard St,60654
72,Chicago,SaiMai Thai,4.0,Thai,,10/25/2020,151.0,"338 W Armitage Ave,Chicago, IL 60614",Chicago,IL,338 W Armitage Ave,60614
73,Chicago,Rainbow Cuisine,4.0,Thai,9/17/2012,10/23/2020,145.0,"4825 N Western Ave,Chicago, IL 60625",Chicago,IL,4825 N Western Ave,60625
74,Chicago,Noodles Etc,3.0,Noodles,9/28/2005,9/13/2020,319.0,"1333 E 57th St,Chicago, IL 60637",Chicago,IL,1333 E 57th St,60637
75,Chicago,Osaka Sushi Express & Fresh Fruit Smoothies,4.0,Sushi Bars/Japanese/Juice Bars & Smoothies,10/31/2006,10/31/2020,476.0,"400 S Michigan Ave,Chicago, IL 60605",Chicago,IL,400 S Michigan Ave,60605
76,Chicago,Joy Yee's Noodle Kitchen,3.0,Noodles/Pan Asian,7/8/2005,11/1/2020,829.0,"533 Davis St,Evanston, IL 60201",Evanston,IL,533 Davis St,60201
77,Chicago,Touhy Fruity,3.0,Juice Bars & Smoothies/Coffee & Tea/Creperies,7/16/2017,10/6/2020,34.0,"4104 N Harlem Ave,Norridge, IL 60706",Norridge,IL,4104 N Harlem Ave,60706
78,Chicago,Cafe L’ami,2.0,Bakeries/Bubble Tea/Macarons,2/8/2019,8/28/2020,10.0,"797 Civic Center Dr,Niles, IL 60714",Niles,IL,797 Civic Center Dr,60714
79,Chicago,Great Sea Restaurant,4.0,Chinese/Chicken Wings,7/13/2005,10/25/2020,717.0,"3253 W Lawrence Ave,Chicago, IL 60625",Chicago,IL,3253 W Lawrence Ave,60625
80,Chicago,Pho Xe Lua,4.0,Vietnamese,12/15/2006,10/11/2020,110.0,"1021 W Argyle St,Chicago, IL 60640",Chicago,IL,1021 W Argyle St,60640
81,Chicago,My Place,3.0,Chinese/Juice Bars & Smoothies/Seafood,12/10/2012,10/8/2020,198.0,"1307 S Wabash Ave,Chicago, IL 60605",Chicago,IL,1307 S Wabash Ave,60605
82,Chicago,LD Pho,4.0,Vietnamese,4/20/2015,10/27/2020,178.0,"4722 N Kedzie Ave,Chicago, IL 60625",Chicago,IL,4722 N Kedzie Ave,60625
83,Chicago,BITES asian kitchen + bar,4.0,Japanese/Sushi Bars/Chinese,11/14/2013,10/26/2020,533.0,"3313 N Clark St,Chicago, IL 60657",Chicago,IL,3313 N Clark St,60657
84,Chicago,Duck Duck Goat,4.0,Chinese,3/23/2016,10/23/2020,1390.0,"857 W Fulton Market,Chicago, IL 60607",Chicago,IL,857 W Fulton Market,60607
85,Chicago,Prairie Moo,4.0,Bubble Tea/Ice Cream & Frozen Yogurt/Juice Bars & Smoothies,12/26/2016,6/3/2020,59.0,"76 South Arlington Heights Rd,Arlington Heights, IL 60005",Arlington Heights,IL,76 South Arlington Heights Rd,60005
86,Chicago,Pho 888,4.0,Vietnamese,11/26/2005,10/8/2020,355.0,"1137 W Argyle St,Chicago, IL 60640",Chicago,IL,1137 W Argyle St,60640
87,Chicago,H Mart - Niles,4.0,Korean/International Grocery/Food Court,8/26/2006,10/19/2020,522.0,"801 Civic Center Dr.,Niles, IL 60714",Niles,IL,801 Civic Center Dr.,60714
88,Chicago,Tea Nation,4.0,Coffee & Tea,1/24/2019,10/24/2020,5.0,"245 Golf Mill Ctr,Niles, IL 60714",Niles,IL,245 Golf Mill Ctr,60714
89,Chicago,Forever Yogurt,4.0,Ice Cream & Frozen Yogurt,5/28/2011,11/18/2019,140.0,"42 E Chicago Ave,Chicago, IL 60611",Chicago,IL,42 E Chicago Ave,60611
90,Chicago,Choi's Chinese Restaurant,3.0,Chinese,8/7/2007,9/11/2020,72.0,"2638 N Milwaukee Ave,Chicago, IL 60647",Chicago,IL,2638 N Milwaukee Ave,60647
91,Chicago,Argo Tea,3.0,Coffee & Tea,6/17/2009,2/13/2020,127.0,"11061 W Touhy Ave,Gate L2A,Terminal 3,Chicago, IL 60666",Chicago,IL,11061 W Touhy Ave,60666
92,Chicago,King Pho,3.0,Vietnamese/Asian Fusion,2/1/2014,10/28/2020,323.0,"5414 W Devon Ave,Chicago, IL 60646",Chicago,IL,5414 W Devon Ave,60646
93,Chicago,Wok! You Want,4.0,Chinese,4/17/2020,10/11/2020,17.0,"3051 N California Ave,Chicago, IL 60618",Chicago,IL,3051 N California Ave,60618
94,Chicago,Knead Bakery and Cafe,3.0,Cafes/Bakeries,1/7/2019,10/21/2020,54.0,"233 W Golf Rd,Schaumburg, IL 60195",Schaumburg,IL,233 W Golf Rd,60195
95,Chicago,Lotus Chinese Restaurant,4.0,Chinese/Taiwanese,1/24/2008,10/10/2020,94.0,"7230 W North Ave,Ste 210,Elmwood Park, IL 60707",Elmwood Park,IL,7230 W North Ave,60707
96,Chicago,Saigon Pho & Cafe,3.0,Vietnamese,5/11/2016,10/24/2020,148.0,"726 Lake St,Oak Park, IL 60130",Oak Park,IL,726 Lake St,60130
97,Chicago,Hoanh Long,4.0,Vietnamese/Chinese,10/19/2007,10/19/2020,330.0,"6148 N Lincoln Ave,Chicago, IL 60659",Chicago,IL,6148 N Lincoln Ave,60659
98,Chicago,Talay Chicago,4.0,Thai/Sushi Bars,2/13/2013,10/28/2020,249.0,"1222 W Madison St,Chicago, IL 60607",Chicago,IL,1222 W Madison St,60607
99,Chicago,Li Hing,4.0,Chinese/Asian Fusion,6/28/2014,10/18/2020,143.0,"5754 W Belmont Ave,Chicago, IL 60634",Chicago,IL,5754 W Belmont Ave,60634
100,Chicago,Tous Les Jours,4.0,Bakeries/Coffee & Tea/Desserts,10/18/2014,9/28/2020,258.0,"1685 Milwaukee Ave,Glenview, IL 60025",Glenview,IL,1685 Milwaukee Ave,60025
101,Chicago,Lotus Cafe & Bánh Mì Sandwiches,4.0,Vietnamese/Sandwiches,9/20/2012,11/1/2020,479.0,"719 W Maxwell St,Chicago, IL 60607",Chicago,IL,719 W Maxwell St,60607
102,Chicago,Ni Hao Asian Cafe,4.0,Sushi Bars/Chinese/Japanese,8/28/2018,10/19/2020,58.0,"116 W Park Ave,Elmhurst, IL 60126",Elmhurst,IL,116 W Park Ave,60126
103,Chicago,Thai Pastry & Restaurant,4.0,Thai/Salad/Soup,7/27/2005,10/14/2020,308.0,"4925 N Broadway St,Ste E,Chicago, IL 60640",Chicago,IL,4925 N Broadway St,60640
104,Chicago,Saigon Sisters,3.0,Coffee & Tea/Vietnamese/Sandwiches,9/12/2013,10/13/2020,116.0,"251 E Huron St,Chicago, IL 60611",Chicago,IL,251 E Huron St,60611
105,Chicago,China Fast Wok,3.0,Chinese,9/21/2006,8/30/2020,149.0,"2020 N California Ave,Chicago, IL 60647",Chicago,IL,2020 N California Ave,60647
106,Chicago,Daebak Korean BBQ,4.0,Korean/Barbeque,3/9/2017,11/1/2020,530.0,"2017 S Wells St,Fl 2,Chicago, IL 60616",Chicago,IL,2017 S Wells St,60616
107,Chicago,Nha Hang Viet Nam,4.0,Vietnamese,11/12/2011,9/12/2020,312.0,"1032 W Argyle St,Chicago, IL 60640",Chicago,IL,1032 W Argyle St,60640
108,Chicago,Eat First,3.0,Chinese,1/24/2006,10/13/2020,105.0,"3337 W Belmont Ave,Chicago, IL 60618",Chicago,IL,3337 W Belmont Ave,60618
109,Chicago,MingHin Cuisine,4.0,Seafood/Dim Sum/Cantonese,11/11/2010,11/1/2020,2286.0,"2168 S Archer Ave,Chicago, IL 60616",Chicago,IL,2168 S Archer Ave,60616
110,Chicago,Chill Bubble Tea,3.0,Bubble Tea/Tea Rooms/Juice Bars & Smoothies,9/1/2018,9/1/2020,14.0,"4999 Old Orchard Ctr,Skokie, IL 60077",Skokie,IL,4999 Old Orchard Ctr,60077
111,Chicago,MingHin Cuisine,4.0,Dim Sum/Cantonese/Asian Fusion,9/18/2015,10/22/2020,863.0,"333 E Benton Pl,Ste 300,Chicago, IL 60601",Chicago,IL,333 E Benton Pl,60601
112,Chicago,Eng's Asian Cuisine,3.0,Chinese,12/11/2005,9/10/2020,115.0,"7300 N Western Ave,Chicago, IL 60645",Chicago,IL,7300 N Western Ave,60645
113,Chicago,Fresh International Market,3.0,International Grocery,4/12/2019,9/30/2020,85.0,"1285 E Higgins Rd,Schaumburg, IL 60173",Schaumburg,IL,1285 E Higgins Rd,60173
114,Chicago,Tiparos,3.0,Thai/Sushi Bars,8/9/2005,10/20/2020,266.0,"1540 N Clark St,Chicago, IL 60610",Chicago,IL,1540 N Clark St,60610
115,Chicago,Yogen Fruz,3.0,Ice Cream & Frozen Yogurt/Bubble Tea/Juice Bars & Smoothies,5/31/2012,2/20/2019,14.0,"4104 N Harlem Ave,space 30,Harlem Irving Plaza,Norridge, IL 60706",Norridge,IL,4104 N Harlem Ave,60706
116,Chicago,La Patisserie P,4.0,Bakeries/Cupcakes/Breakfast & Brunch,2/26/2006,10/24/2020,165.0,"1050-52 W Argyle St,Chicago, IL 60640",Chicago,IL,1050-52 W Argyle St,60640
117,Chicago,Forever Yogurt,4.0,Ice Cream & Frozen Yogurt,4/5/2014,10/18/2020,47.0,"71 S La Grange Rd,La Grange, IL 60525",La Grange,IL,71 S La Grange Rd,60525
118,Chicago,WJ Noodles,4.0,Noodles/Chinese/Ramen,2/24/2018,10/20/2020,225.0,"810 W Jackson Blvd,Chicago, IL 60607",Chicago,IL,810 W Jackson Blvd,60607
119,Chicago,Butterfly Sushi Bar & Thai Cuisine,4.0,Thai/Sushi Bars,5/22/2006,10/25/2020,1082.0,"1139 W Grand Ave,Chicago, IL 60642",Chicago,IL,1139 W Grand Ave,60642
120,Chicago,Summer,3.0,Asian Fusion/Thai,11/13/2007,9/2/2020,216.0,"1123 W Granville Ave,Chicago, IL 60660",Chicago,IL,1123 W Granville Ave,60660
121,Chicago,MCCB Chicago 时尚食谱,4.0,Chinese,9/8/2017,10/22/2020,425.0,"2138 South Archer Ave,Chicago, IL 60616",Chicago,IL,2138 South Archer Ave,60616
122,Chicago,Argo Tea,3.0,Coffee & Tea,12/13/2011,3/6/2020,85.0,"11061 West Touhy Ave,O'Hare Airport, Terminal 2, Concourse E, Gate E3,Chicago, IL 60666",Chicago,IL,11061 West Touhy Ave,60666
123,Chicago,Bakersville,4.0,Bakeries/Coffee & Tea/Korean,3/2/2007,10/30/2020,139.0,"8357 W Golf Rd,Niles, IL 60714",Niles,IL,8357 W Golf Rd,60714
124,Chicago,Far East Kitchen,3.0,Vietnamese/Chinese/American (New),9/3/2012,9/13/2020,77.0,"6966 N Glenwood Ave,Chicago, IL 60626",Chicago,IL,6966 N Glenwood Ave,60626
125,Chicago,Panda Express,2.0,Chinese/Fast Food/Bubble Tea,12/16/2015,8/10/2020,31.0,"180 N Wabash,Chicago, IL 60601",Chicago,IL,180 N Wabash,60601
126,Chicago,Hai Yen,4.0,Vietnamese,4/20/2005,10/8/2020,409.0,"1055 W Argyle St,Chicago, IL 60640",Chicago,IL,1055 W Argyle St,60640
127,Chicago,Crescent Bakery,3.0,Bakeries/Bubble Tea,6/11/2015,7/11/2020,6.0,"8901 N Milwaukee,Unit 117,Niles, IL 60714",Niles,IL,8901 N Milwaukee,60714
128,Chicago,ML Kitchen,4.0,Chinese/Asian Fusion/Chicken Wings,5/3/2017,10/31/2020,160.0,"1138 W Taylor St,Chicago, IL 60607",Chicago,IL,1138 W Taylor St,60607
129,Chicago,Nathan's Noodles,3.0,Thai/Noodles,1/22/2007,10/21/2020,139.0,"683 N York St,Elmhurst, IL 60126",Elmhurst,IL,683 N York St,60126
130,Chicago,New China 2,3.0,Chinese/Seafood,2/14/2012,8/28/2020,53.0,"3533 N Western Ave,Chicago, IL 60618",Chicago,IL,3533 N Western Ave,60618
131,Chicago,B Happy Cafe,4.0,Sandwiches/Bubble Tea/Noodles,8/2/2016,6/28/2018,3.0,"85 W Algonquin Rd,Ste 140,Arlington Heights, IL 60005",Arlington Heights,IL,85 W Algonquin Rd,60005
132,Chicago,Canton Star,3.0,Chinese/Thai,6/1/2013,5/25/2019,10.0,"2230 Western Ave,Chicago, IL 60608",Chicago,IL,2230 Western Ave,60608
133,Chicago,Pho 777,3.0,Vietnamese,11/29/2005,10/9/2020,525.0,"1065 W Argyle St,Chicago, IL 60640",Chicago,IL,1065 W Argyle St,60640
134,Chicago,The Thai Grill & Noodle Bar,3.0,Thai/Noodles,2/27/2006,10/30/2020,187.0,"1040 W Granville Ave,Chicago, IL 60660",Chicago,IL,1040 W Granville Ave,60660
135,Chicago,La Dulce Vida Neveria,4.0,Ice Cream & Frozen Yogurt/Juice Bars & Smoothies,1/8/2012,10/30/2020,56.0,"2015 W Rice St,Melrose Park, IL 60160",Melrose Park,IL,2015 W Rice St,60160
136,Chicago,Asian Cajun,4.0,Cajun/Creole/Seafood/Asian Fusion,1/24/2016,10/31/2020,263.0,"2428 N Ashland Ave,Chicago, IL 60614",Chicago,IL,2428 N Ashland Ave,60614
137,Chicago,Asian Avenue,3.0,Thai/Sushi Bars,9/23/2006,4/19/2019,83.0,"1624 W Belmont Ave,Chicago, IL 60657",Chicago,IL,1624 W Belmont Ave,60657
138,Chicago,Kimberli Sushi Bar & Thai Cuisine,3.0,Sushi Bars/Thai/Ramen,9/28/2011,10/31/2020,137.0,"2547 W Lawrence Ave,Suite# B,Chicago, IL 60625",Chicago,IL,2547 W Lawrence Ave,60625
139,Chicago,Asian Noodle House,4.0,Chinese/Malaysian/Noodles,9/4/2006,10/30/2020,486.0,"844 N Roselle Rd,Hoffman Estates, IL 60194",Hoffman Estates,IL,844 N Roselle Rd,60194
140,Chicago,Oriental Food House,4.0,Taiwanese/Chinese/Seafood,7/29/2010,11/17/2019,28.0,"665 Pasquinelli Dr,Ste 106,Westmont, IL 60559",Westmont,IL,665 Pasquinelli Dr,60559
141,Chicago,Hong Kong Cafe,4.0,Chinese/Noodles/Soup,1/23/2007,10/26/2020,193.0,"1608 E Algonquin Rd,Schaumburg, IL 60173",Schaumburg,IL,1608 E Algonquin Rd,60173
142,Chicago,Argo Tea,3.0,Coffee & Tea,4/13/2014,11/17/2019,34.0,"11061 W Touhy Ave,Concourse H, Gate H1,Terminal 3,Chicago, IL 60666",Chicago,IL,11061 W Touhy Ave,60666
143,Chicago,Lao Sze Chuan,3.0,Szechuan/Dim Sum,12/19/2014,10/31/2020,884.0,"520 N Michigan Ave,Ste 420,Chicago, IL 60611",Chicago,IL,520 N Michigan Ave,60611
144,Chicago,Dao Thai,3.0,Thai,8/20/2005,9/12/2020,623.0,"230 E Ohio St,Chicago, IL 60611",Chicago,IL,230 E Ohio St,60611
145,Chicago,BBQ King House,3.0,Chinese/Barbeque/Juice Bars & Smoothies,11/19/2005,11/1/2020,225.0,"2148 S Archer Ave,Chicago, IL 60616",Chicago,IL,2148 S Archer Ave,60616
146,Chicago,Village Creamery,4.0,Ice Cream & Frozen Yogurt,9/22/2005,10/22/2020,223.0,"8000 N Waukegan Rd,Niles, IL 60714",Niles,IL,8000 N Waukegan Rd,60714
147,Chicago,Chicago Chinese Cultural Institute,5.0,Walking Tours,7/12/2007,6/14/2017,6.0,"2121B S China Pl,Fl 2,Chicago, IL 60616",Chicago,IL,2121B S China Pl,60616
148,Chicago,Manee Thai Restaurant,3.0,Thai/Japanese/Asian Fusion,12/20/2005,,316.0,"3558 N Pulaski Rd,Chicago, IL 60641",Chicago,IL,3558 N Pulaski Rd,60641
149,Chicago,New China,3.0,Chinese,6/21/2007,10/11/2020,107.0,"2438 W Division St,Chicago, IL 60622",Chicago,IL,2438 W Division St,60622
150,Chicago,Assi Plaza,4.0,International Grocery,3/28/2008,9/19/2020,166.0,"8901 N Milwaukee Ave,Niles, IL 60714",Niles,IL,8901 N Milwaukee Ave,60714
151,Chicago,China Wok,3.0,Chinese,2/10/2010,9/13/2019,12.0,"807 W Chicago Ave,East Chicago, IN 46312",East Chicago,IN,807 W Chicago Ave,46312
152,Chicago,Touhy Fruity,3.0,Juice Bars & Smoothies/Coffee & Tea/Creperies,,2/8/2020,4.0,"3333 W Touhy Ave,Fl 2,Lincolnwood, IL 60712",Lincolnwood,IL,3333 W Touhy Ave,60712
153,Chicago,Pride Sushi and Thai,4.0,Japanese/Thai/Sushi Bars,3/18/2014,10/19/2020,217.0,"2706 W Peterson Ave,Chicago, IL 60659",Chicago,IL,2706 W Peterson Ave,60659
154,Chicago,Feida Bakery,3.0,Bakeries,8/27/2005,10/5/2020,71.0,"2228 S Wentworth Ave,Chicago, IL 60616",Chicago,IL,2228 S Wentworth Ave,60616
155,Chicago,Lavo Asian Grill,3.0,Asian Fusion,7/29/2012,7/8/2013,7.0,"6044 N Broadway Ave,Chicago, IL 60660",Chicago,IL,6044 N Broadway Ave,60660
156,Chicago,La Michoacana Premium Oak Lawn,3.0,Ice Cream & Frozen Yogurt,5/18/2018,9/23/2020,20.0,"5114 -16 Museum Dr,Oak Lawn, IL 60453",Oak Lawn,IL,5114 -16 Museum Dr,60453
157,Chicago,Strings Ramen Shop,3.0,Ramen,1/30/2014,11/1/2020,958.0,"2141 S Archer Ave,Chicago, IL 60616",Chicago,IL,2141 S Archer Ave,60616
158,Chicago,Chill Bubble Tea,3.0,Bubble Tea/Tea Rooms,5/17/2007,10/1/2020,108.0,"F-319 Woodfield Mall,Schaumburg, IL 60173",Schaumburg,IL,F-319 Woodfield Mall,60173
159,Chicago,BAMBU,4.0,Bubble Tea/Coffee & Tea/Juice Bars & Smoothies,10/28/2016,10/31/2020,185.0,"5010 N Broadway,Chicago, IL 60640",Chicago,IL,5010 N Broadway,60640
160,Chicago,Hubba Bobba,3.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,2/2/2018,10/17/2020,94.0,"1013 W Webster Ave,Chicago, IL 60614",Chicago,IL,1013 W Webster Ave,60614
161,Chicago,Living Water Tea House,4.0,Tea Rooms/Bubble Tea,6/23/2020,10/18/2020,35.0,"1453 W Taylor St,Chicago, IL 60607",Chicago,IL,1453 W Taylor St,60607
162,Chicago,KURIMU,4.0,Bubble Tea/Ice Cream & Frozen Yogurt,10/13/2019,10/31/2020,105.0,"1159 W Taylor St,Chicago, IL 60607",Chicago,IL,1159 W Taylor St,60607
163,Chicago,Te'amo Boba Bar,4.0,Bubble Tea/Tea Rooms/Juice Bars & Smoothies,6/13/2018,10/8/2020,99.0,"520 N Michigan Ave,Ste 421,Chicago, IL 60611",Chicago,IL,520 N Michigan Ave,60611
164,Chicago,Eat Me Milk Me,4.0,Coffee & Tea/Bubble Tea/Themed Cafes,1/30/2020,11/1/2020,59.0,"1111 W Randolph St,Chicago, IL 60607",Chicago,IL,1111 W Randolph St,60607
165,Chicago,Vivi Bubble Tea,4.0,Bubble Tea,6/20/2015,10/11/2020,288.0,"333 S State St,Chicago, IL 60604",Chicago,IL,333 S State St,60604
166,Chicago,Elitea,4.0,Bubble Tea/Tea Rooms,8/19/2018,10/12/2020,138.0,"2002 S Wentworth Ave,Ste B09,Chicago, IL 60616",Chicago,IL,2002 S Wentworth Ave,60616
167,Chicago,Ten Cafe,4.0,Bubble Tea/Ice Cream & Frozen Yogurt,6/6/2020,10/11/2020,22.0,"3308 N Western Ave,Chicago, IL 60618",Chicago,IL,3308 N Western Ave,60618
168,Chicago,Thai Basil,4.0,Vietnamese/Thai/Desserts,8/15/2018,9/20/2020,52.0,"937 N Damen Ave,Chicago, IL 60622",Chicago,IL,937 N Damen Ave,60622
169,Chicago,Ba Le Sandwich,4.0,Bakeries/Vietnamese/Sandwiches,7/13/2005,10/26/2020,809.0,"5014 N Broadway St,Chicago, IL 60640",Chicago,IL,5014 N Broadway St,60640
170,Chicago,Umbrella Tea House,4.0,Bubble Tea/Coffee & Tea,7/24/2020,10/17/2020,39.0,"160 S Roselle Rd,Schaumburg, IL 60193",Schaumburg,IL,160 S Roselle Rd,60193
171,Chicago,Joy Yee's Noodle Shop,3.0,Asian Fusion/Chinese,8/8/2006,10/18/2020,647.0,"1335 S Halsted St,Chicago, IL 60608",Chicago,IL,1335 S Halsted St,60608
172,Chicago,Tugo Tea House,4.0,Bubble Tea/Taiwanese,1/14/2019,10/30/2020,117.0,"1285 N Rand Rd,Arlington Heights, IL 60004",Arlington Heights,IL,1285 N Rand Rd,60004
173,Chicago,Snow Dragon Shavery,3.0,Shaved Ice/Bubble Tea/Ice Cream & Frozen Yogurt,7/22/2016,7/18/2020,58.0,"700 E Grand Ave,Chicago, IL 60611",Chicago,IL,700 E Grand Ave,60611
174,Chicago,TeaRex Bubble Tea Cafe,4.0,Bubble Tea/Waffles,12/16/2017,9/16/2020,194.0,"5237 Golf Rd,Skokie, IL 60077",Skokie,IL,5237 Golf Rd,60077
175,Chicago,Chi Yatai,5.0,Food Court/Japanese/Bubble Tea,12/24/2019,10/31/2020,46.0,"2002 S Wentworth Ave,Apt B11,Chicago, IL 60616",Chicago,IL,2002 S Wentworth Ave,60616
176,Chicago,Tea Ninja,4.0,Bubble Tea/Juice Bars & Smoothies,2/5/2017,5/24/2020,43.0,"5220 Fashion Outlets Way,Rosemont, IL 60018",Rosemont,IL,5220 Fashion Outlets Way,60018
177,Chicago,Boba Club,4.0,Coffee & Tea/Waffles/Bubble Tea,8/29/2018,10/16/2020,149.0,"1825 Waukegan Rd,Glenview, IL 60025",Glenview,IL,1825 Waukegan Rd,60025
178,Chicago,Brew Lounge,4.0,Bubble Tea/Coffee & Tea,6/19/2019,10/25/2020,85.0,"1062 Lee St,Des Plaines, IL 60016",Des Plaines,IL,1062 Lee St,60016
179,Chicago,Tai Chi Bubble Tea,3.0,Bubble Tea/Ramen/Sushi Bars,3/1/2020,10/31/2020,13.0,"1158 W Taylor St,Chicago, IL 60607",Chicago,IL,1158 W Taylor St,60607
180,Chicago,L'Ours Bakery Cafe,4.0,Cafes/Bakeries/Coffee & Tea,12/26/2018,10/26/2020,132.0,"1424 W Taylor St,Chicago, IL 60607",Chicago,IL,1424 W Taylor St,60607
181,Chicago,Sweet Monster,4.0,Ice Cream & Frozen Yogurt/Bubble Tea/Desserts,6/20/2019,10/18/2020,18.0,"6604 Roosevelt Rd,Store,Oak Park, IL 60304",Oak Park,IL,6604 Roosevelt Rd,60304
182,Chicago,Juiceez Cafe,5.0,Juice Bars & Smoothies,10/2/2020,10/2/2020,1.0,"2215 N Halsted St,Chicago, IL 60614",Chicago,IL,2215 N Halsted St,60614
183,Chicago,Hitea,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,5/22/2020,9/7/2020,7.0,"215 E Grand Ave,Chicago, IL 60611",Chicago,IL,215 E Grand Ave,60611
184,Chicago,Outdoor Café,4.0,Ice Cream & Frozen Yogurt/Coffee & Tea,10/21/2005,10/31/2020,224.0,"3257 W Bryn Mawr Ave,Chicago, IL 60659",Chicago,IL,3257 W Bryn Mawr Ave,60659
185,Chicago,Joy Yee Noodle,3.0,Noodles/Pan Asian,7/8/2005,10/22/2020,1625.0,"2139 S China Pl,Chicago, IL 60616",Chicago,IL,2139 S China Pl,60616
186,Chicago,Bobar,4.0,Bubble Tea/Juice Bars & Smoothies/Waffles,6/16/2019,10/30/2020,130.0,"621 Meacham Rd,Elk Grove Village, IL 60007",Elk Grove Village,IL,621 Meacham Rd,60007
187,Chicago,Tea Yard,4.0,Bubble Tea,1/10/2019,9/26/2020,45.0,"5405 W 95th St,Oak Lawn, IL 60453",Oak Lawn,IL,5405 W 95th St,60453
188,Chicago,Chill Bubble Tea,3.0,Juice Bars & Smoothies/Bubble Tea,11/18/2009,10/1/2020,157.0,"7154 Carpenter Rd,Skokie, IL 60077",Skokie,IL,7154 Carpenter Rd,60077
189,Chicago,Tea Monster,4.0,Coffee & Tea,6/27/2020,10/23/2020,6.0,"115 N Dearborn St,Chicago, IL 60602",Chicago,IL,115 N Dearborn St,60602
190,Chicago,Chi Tea,4.0,Bubble Tea/Sandwiches,9/4/2020,10/27/2020,42.0,"413 E Roosevelt Rd,Lombard, IL 60148",Lombard,IL,413 E Roosevelt Rd,60148
191,Chicago,Avalanche Bubble Tea,4.0,Coffee & Tea/Bubble Tea,1/6/2009,10/6/2020,216.0,"6317 Dempster St,Morton Grove, IL 60053",Morton Grove,IL,6317 Dempster St,60053
192,Chicago,Naranja Dulce,4.0,Ice Cream & Frozen Yogurt/Bubble Tea/Mexican,2/23/2019,9/10/2020,12.0,"3124 W Montrose,Chicago, IL 60618",Chicago,IL,3124 W Montrose,60618
193,Chicago,Coffee Haus,4.0,Coffee & Tea/Bubble Tea/Juice Bars & Smoothies,3/3/2007,10/30/2020,481.0,"209 W Golf Rd,Schaumburg, IL 60195",Schaumburg,IL,209 W Golf Rd,60195
194,Chicago,Super Crown Wings,4.0,Chicken Wings/Bubble Tea/Juice Bars & Smoothies,6/19/2020,10/12/2020,12.0,"4956 Main St,Downers Grove, IL 60515",Downers Grove,IL,4956 Main St,60515
195,Chicago,Portage Park Tea,5.0,Coffee & Tea/Specialty Food/Bubble Tea,11/17/2019,5/5/2020,4.0,"5741 W Irving Park Rd,Chicago, IL 60634",Chicago,IL,5741 W Irving Park Rd,60634
196,Chicago,Bistro 6050,5.0,Empanadas/Creperies/Ice Cream & Frozen Yogurt,2/4/2017,10/30/2020,285.0,"6050 W Irving Park Rd,Next to Chicago Public Library,Chicago, IL 60634",Chicago,IL,6050 W Irving Park Rd,60634
197,Chicago,Tbaar,3.0,Juice Bars & Smoothies,7/26/2016,7/7/2020,145.0,"2234 S Wentworth Ave,Chicago, IL 60616",Chicago,IL,2234 S Wentworth Ave,60616
198,Chicago,Joy Yee Plus,3.0,Japanese/Asian Fusion/Noodles,7/12/2009,10/29/2020,395.0,"2159 S China Pl,Chicago, IL 60616",Chicago,IL,2159 S China Pl,60616
199,Chicago,TBaar Loyola-Lakeshore Campus,4.0,Bubble Tea/Juice Bars & Smoothies,6/3/2018,7/23/2020,27.0,"1223 W Devon Ave,Chicago, IL 60660",Chicago,IL,1223 W Devon Ave,60660
200,Chicago,Two Lanterns Cafe,5.0,Bubble Tea/Chinese,7/22/2019,9/26/2020,20.0,"3900 W Touhy Ave,Lincolnwood, IL 60712",Lincolnwood,IL,3900 W Touhy Ave,60712
201,Chicago,Yummy Yummy Asian Cuisine,4.0,Chinese/Juice Bars & Smoothies,10/24/2006,10/21/2020,653.0,"2901 N Broadway St,Chicago, IL 60657",Chicago,IL,2901 N Broadway St,60657
202,Chicago,Meet Fresh,3.0,Desserts/Shaved Ice,1/9/2018,10/29/2020,468.0,"2026 S Clark St,Unit A&B,Chicago, IL 60616",Chicago,IL,2026 S Clark St,60616
203,Chicago,Elitea,5.0,Bubble Tea,11/18/2019,10/21/2020,15.0,"1285 E Higgins Rd,Schaumburg, IL 60173",Schaumburg,IL,1285 E Higgins Rd,60173
204,Chicago,Liquid Fusion Cafe,4.0,Coffee & Tea/Bubble Tea,9/25/2006,10/22/2020,214.0,"3375 Milwaukee Ave,Northbrook, IL 60062",Northbrook,IL,3375 Milwaukee Ave,60062
